anime_id,eng_version,Score,Genres,Episodes,Type,Premiered,Members
10110,Mayo Chiki!,7.31,"Harem, Comedy, Romance, Ecchi, School",13,TV,Summer 2011,391433
34863,Zoku Touken Ranbu: Hanamaru,7.31,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy",12,TV,Winter 2018,22084
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,7.31,"Action, Mecha, Sci-Fi",2,Special,,22409
31918,Seraph of the Endless,7.31,"Comedy, Parody, Shounen",4,Special,,37809
11266,Blue Exorcist:Runaway Kuro,7.31,"Action, Demons, Fantasy, Shounen, Supernatural",1,Special,,109719
39178,Doupo Cangqiong 2nd Season Specials,7.31,"Action, Adventure, Demons, Fantasy",3,ONA,,1482
5959,Mizugi Kanojo The Animation,7.31,Hentai,4,OVA,,16031
20903,Harmonie,7.31,"Slice of Life, Psychological, Drama, School",1,Movie,,47480
2269,Mobile Suit Gundam SEED Special Edition,7.31,"Action, Space, Mecha, Military, Sci-Fi",3,Special,,9369
32949,Scum's Wish,7.31,"Drama, Romance, School, Seinen",12,TV,Winter 2017,462466
34611,Answer (2016),7.31,"Music, Drama, Seinen",1,Music,,6329
32051,One Piece: Adventure of Nebulandia,7.3,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",1,Special,,25563
33672,Doraemon the Movie 2017:Great Adventure in the Antarctic Kachi Kochi,7.3,"Adventure, Comedy, Fantasy, Kids, Shounen",1,Movie,,2482
33417,Super Lovers 2,7.3,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",10,TV,Winter 2017,62690
38656,Darwin's Game,7.3,"Action, Sci-Fi, Mystery, Super Power, Shounen",11,TV,Winter 2020,305455
1090,Mobile Suit Gundam I,7.3,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha",1,Movie,,26307
15109,Cuticle Detective Inaba,7.3,"Action, Mystery, Comedy, Supernatural, Shounen",12,TV,Winter 2013,84572
27631,God Eater,7.3,"Action, Fantasy, Military, Sci-Fi",13,TV,Summer 2015,426616
75,Fafner of the Blue Sky,7.3,"Action, Drama, Mecha, Military, Sci-Fi",25,TV,Summer 2004,40602
32740,Girls & Panzer Movie Specials,7.3,"Military, School",3,Special,,17904
6380,Birdy the Mighty:Decode OVA,7.3,"Action, Comedy, Sci-Fi",1,OVA,,19235
5226,Beyond the Heavens,7.3,"Action, Adventure, Historical",26,TV,Spring 2009,15684
12729,High School DxD OVA,7.3,"Comedy, Demons, Ecchi, Romance, School",2,OVA,,209100
37266,The Secret About That Girl,7.3,"Music, Romance",1,Music,,1466
2656,Doraemon the Movie:Nobita in the Wan-Nyan Spacetime Odyssey,7.3,"Adventure, Comedy, Kids, Sci-Fi",1,Movie,,4212
21039,Gatchaman Crowds Insight,7.3,"Adventure, Sci-Fi",12,TV,Summer 2015,63861
37303,"K:SEVEN STORIES ""SIDE:BLUE - Sirius - """,7.3,"Action, Super Power, Supernatural",1,Movie,,17794
19369,Outbreak Company,7.3,"Harem, Comedy, Parody, Fantasy",12,TV,Fall 2013,281505
282,Angel Heart,7.3,"Action, Mystery, Drama, Romance, Seinen",50,TV,Fall 2005,14584
38999,Watashi ni Tenshi ga Maiorita! Special,7.3,"Comedy, Shoujo Ai, Slice of Life",1,Special,,20761
39705,One Punch Man 2nd Season Specials,7.3,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",6,Special,,70839
1231,Saber Marionette J to X,7.3,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",26,TV,Fall 1998,12476
20689,Hamatora The Animation,7.3,"Mystery, Comedy, Super Power, Drama",12,TV,Winter 2014,249144
536,Slayers:The Motion Picture,7.3,"Adventure, Comedy, Magic, Fantasy, Shounen",1,Movie,,21089
1303,The Animatrix,7.3,"Action, Drama, Sci-Fi",9,OVA,,64901
20359,Yamada-kun to 7-nin no Majo,7.3,"Comedy, School, Shounen, Supernatural",1,ONA,,47621
20509,Fate/Kaleid Liner Prisma Illya 2Wei!,7.3,"Action, Comedy, Fantasy, Magic",10,TV,Summer 2014,124622
32174,"THE IDOLM@STER CINDERELLA GIRLS:Anytime, Anywhere with Cinderella.",7.3,"Comedy, Drama, Music",1,Special,,6985
2756,Cheonnyeon-yeowoo Yeowoobi,7.3,"Sci-Fi, Drama, Fantasy",1,Movie,,12423
31500,High School Fleet,7.3,"Action, Military, School",12,TV,Spring 2016,85720
2744,Potemayo,7.3,"Comedy, School, Seinen",12,TV,Summer 2007,14663
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,7.3,"Action, Supernatural, Comedy, School, Demons, Shounen",1,Special,,32617
31324,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,7.3,Ecchi,1,Special,,47744
2116,Captain Tsubasa,7.3,"Action, Shounen, Sports",128,TV,Fall 1983,65879
9888,Squid Girl Specials,7.3,Comedy,2,Special,,20197
84,Mobile Suit Gundam 0083:Stardust Memory,7.3,"Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha",13,OVA,,33687
1744,Mirmo Zibang!,7.3,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo",172,TV,Spring 2002,15110
32175,Shonen Maid,7.3,"Comedy, Shoujo, Slice of Life",12,TV,Spring 2016,64512
1278,Sailor Moon SuperS Plus:Ami's First Love,7.3,"Comedy, Magic, Romance, Shoujo",1,Special,,21161
3089,The Sky Crawlers,7.3,"Drama, Military",1,Movie,,47267
38467,Wu Geng Ji 3rd Season,7.3,"Action, Historical, Supernatural, Martial Arts, Fantasy",42,ONA,,1469
18295,Valvrave the Liberator 2nd Season,7.3,"Action, Space, Mecha",12,TV,Fall 2013,81652
5947,Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,7.3,Comedy,1,OVA,,25934
10629,The Tibetan Dog,7.3,Adventure,1,Movie,,5102
1250,Elemental Gelade,7.3,"Adventure, Comedy, Super Power, Magic, Romance, Fantasy, Shounen",26,TV,Spring 2005,85305
36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,7.29,"Action, Slice of Life, Comedy, Supernatural",1,Special,,58830
16592,Danganronpa:The Animation,7.29,"Mystery, Horror, Psychological, School",13,TV,Summer 2013,689579
2835,Patalliro!,7.29,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",49,TV,Spring 1982,5639
36539,Tsuki ga Kirei Special,7.29,"Comedy, Romance, School",1,Special,,23169
485,Damekko Doubutsu,7.29,"Slice of Life, Comedy",26,TV,Winter 2005,9986
27829,Heavy Object,7.29,"Action, Military, Sci-Fi, Mecha",24,TV,Fall 2015,128848
844,Gash Bell The 1st Movie:Unlisted Demon,7.29,"Adventure, Shounen, Supernatural",1,Movie,,7088
39819,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,7.29,"Harem, Comedy, Romance, School, Shounen",1,OVA,,43775
1441,Night on the Galactic Railroad,7.29,"Drama, Fantasy, Historical, Kids, Mystery",1,Movie,,16822
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,7.29,Fantasy,1,Movie,,17134
4437,Naruto:Shippuden the Movie 2 -Bonds-,7.29,"Action, Martial Arts, Shounen, Supernatural",1,Movie,,188680
34300,QUANZHIFASHI,7.29,"Action, Fantasy, Magic, School",12,ONA,,85118
22433,Broken Blade,7.29,"Action, Military, Fantasy, Mecha, Shounen",12,TV,Spring 2014,79938
30321,Strike the Blood:Kingdom of the Valkyria,7.29,"Action, Supernatural, Ecchi, Vampire, Fantasy, School, Shounen",2,OVA,,73135
664,Fullmetal Alchemist: Reflections,7.29,"Adventure, Fantasy, Comedy, Military, Drama, Shounen",1,Special,,37102
1302,Adieu Galaxy Express 999,7.29,"Sci-Fi, Adventure, Space, Drama",1,Movie,,7294
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,7.29,"Action, Sci-Fi, Comedy, Fantasy",1,OVA,,29217
12753,Phi-Brain ~ Puzzle of God:The Orpheus Order,7.29,"Action, Game, Mystery, Shounen",25,TV,Spring 2012,43112
108,Jing:King of Bandits - Seventh Heaven,7.29,"Adventure, Fantasy, Psychological, Comedy, Shounen",3,OVA,,11591
20853,Chaika -The Coffin Princess-,7.29,"Action, Adventure, Comedy, Romance, Fantasy",12,TV,Spring 2014,309823
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,7.29,"Action, Comedy, Super Power, Magic, Fantasy, Shounen",1,Special,,52599
1410,IGPX:Immortal Grand Prix,7.29,"Mecha, Sci-Fi, Shounen, Sports",13,TV,Spring 2006,9529
335,Mythical Detective Loki Ragnarok,7.29,"Comedy, Magic, Mystery, Shounen, Supernatural",26,TV,Spring 2003,33954
4028,Slayers Revolution,7.29,"Adventure, Comedy, Fantasy",13,TV,Summer 2008,32451
30300,"High School DxD New: Oppai, Tsutsumimasu!",7.29,"Comedy, Demons, Ecchi, Romance, School",1,OVA,,116137
28299,Ookami Shoujo to Kuro Ouji: Gishinanki – Happening Kiss,7.29,"Comedy, Romance, School, Shoujo",1,OVA,,41970
1288,Patlabor:The Mobile Police,7.29,"Comedy, Mecha, Police, Sci-Fi",7,OVA,,24762
25647,Sabage-bu! Specials,7.29,"Action, Military, Comedy, Shoujo",6,Special,,16079
2472,Naruto:Shippuden the Movie,7.29,"Action, Adventure, Comedy, Fantasy, Shounen",1,Movie,,211544
35639,Just Because!,7.29,"Slice of Life, Drama, Romance, School",12,TV,Fall 2017,218640
1237,"One Piece Special:Open Upon the Great Sea! A Father's Huge, HUGE Dream!",7.29,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",1,Special,,24850
30869,Ajin:Demi-Human Movie 2:Confront,7.29,"Action, Horror, Mystery, Seinen, Supernatural",1,Movie,,21882
1392,Future GPX Cyber Formula 11,7.29,"Drama, Sci-Fi, Shounen, Sports",6,OVA,,1951
9322,HHH Triple Ecchi,7.29,Hentai,4,OVA,,25643
2585,Armored Trooper Votoms:Red Shoulder Document - Roots of Treachery,7.29,"Drama, Mecha, Military, Sci-Fi",1,OVA,,3445
3655,Nabari no Ou,7.29,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen",26,TV,Spring 2008,147403
5578,Gosho Aoyama's Collection of Short Stories,7.29,"Adventure, Mystery, Comedy, Police, Shounen",7,Special,,4506
17259,Kuroko's Basketball Special,7.29,"Comedy, School, Sports, Shounen",1,Special,,38916
4618,Ride Back,7.29,"Action, Drama, Mecha, School, Sci-Fi",12,TV,Winter 2009,42283
6401,ef: A Tale of Melodies. - Prologue,7.29,Music,1,Special,,17560
1094,One Piece: Umi no Heso no Daibouken-hen,7.29,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",1,Special,,28039
28607,Hetalia:The World Twinkle,7.29,"Comedy, Historical, Parody",15,ONA,,33910
13585,Natsuyuki Rendezvous,7.29,"Supernatural, Drama, Romance, Josei",11,TV,Summer 2012,66716
3861,Shaman King Specials,7.29,"Action, Comedy, Supernatural, Shounen",5,Special,,17418
4483,Someday's Dreamers II:Sora,7.29,"Slice of Life, Drama, Magic, Romance, Shounen",12,TV,Summer 2008,22240
35654,No Doubt,7.29,"Action, Music",1,Music,,2107
1347,Bubblegum Crisis,7.29,"Adventure, Mecha, Sci-Fi, Shounen",8,OVA,,35420
28495,Sidonia no Kishi Movie,7.28,"Action, Mecha, Sci-Fi, Seinen, Space",1,Movie,,10033
33969,Shuangsheng Lingtan,7.28,"Mystery, Psychological",20,ONA,,11460
1678,Cyborg 009,7.28,"Action, Sci-Fi, Adventure, Mecha, Shounen",50,TV,Fall 2001,25836
41109,Log Horizon:Destruction of the Round Table,7.28,"Action, Game, Adventure, Magic, Fantasy",12,TV,Winter 2021,137295
7045,Doraemon the Movie:Nobita's the Legend of the Sun King,7.28,"Adventure, Comedy, Fantasy, Historical, Kids, Shounen",1,Movie,,5725
6030,Needless,7.28,"Action, Sci-Fi, Comedy, Super Power, Ecchi, Seinen",24,TV,Summer 2009,126334
33581,Trinity Seven:Eternity Library & Alchemic Girl,7.28,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen",1,Movie,,124526
34281,High School DxD Hero,7.28,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",12,TV,Spring 2018,309467
39487,Lupin the IIIrd: Mine Fujiko no Uso,7.28,"Action, Adventure, Drama, Seinen",1,Movie,,8183
1432,Lupin III:The Fuma Conspiracy,7.28,"Action, Adventure, Mystery, Comedy, Seinen",1,Movie,,7906
34391,Mobile Suit Gundam Thunderbolt 2nd Season,7.28,"Action, Military, Sci-Fi, Space, Drama, Mecha",4,ONA,,16281
16774,Inferno Cop,7.28,"Action, Comedy, Police",13,ONA,,84641
16868,Sukitte Ii na yo.: Dareka ga,7.28,"Romance, School, Shoujo",1,OVA,,50217
17137,Saiyuuki Gaiden: Kouga no Shou,7.28,"Adventure, Drama, Fantasy",1,OVA,,2647
4639,Gosenzo-sama Banbanzai!,7.28,"Sci-Fi, Comedy, Psychological, Drama",6,OVA,,5883
4551,Earl and Fairy,7.28,"Adventure, Historical, Magic, Romance, Fantasy, Shoujo",12,TV,Fall 2008,102568
5764,The Familiar of Zero:Rondo of the Princesses OVA,7.28,"Comedy, Ecchi, Fantasy, Harem, Magic",1,Special,,79198
35949,Mobile Suit Gundam Thunderbolt: Bandit Flower,7.28,"Action, Military, Sci-Fi, Space, Drama, Mecha",1,Movie,,8116
3256,Soukou Kihei Votoms: Pailsen Files,7.28,"Mecha, Military, Sci-Fi, Space",12,OVA,,4227
40351,Pokemon Journeys:The Series,7.28,"Action, Adventure, Comedy, Kids, Fantasy",,TV,Fall 2019,41344
35327,Hiyoko no Basket Movie: Last Game 0401,7.28,"Parody, Sports",1,ONA,,7491
19291,Pokémon The Series:XY,7.28,"Action, Adventure, Comedy, Fantasy, Kids",93,TV,Fall 2013,104814
40909,Wan Jie Xian Zong 3rd Season,7.28,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",48,ONA,,1045
34541,Mary and the Witch's Flower,7.28,"Adventure, Fantasy, Magic",1,Movie,,67695
3577,Kyouran Kazoku Nikki,7.28,"Comedy, Sci-Fi",26,TV,Spring 2008,26601
8022,Letter Bee Academy,7.28,"Comedy, School",25,Special,,9066
21395,Crayon Shin-chan:Serious Battle! Robot Dad Strikes Back,7.28,"Sci-Fi, Comedy, Seinen",1,Movie,,2943
738,MÄR,7.28,"Action, Adventure, Comedy, Fantasy, Shounen",102,TV,Spring 2005,43615
35249,Umamusume:Pretty Derby,7.28,"Comedy, Slice of Life, Sports",13,TV,Spring 2018,82647
31245,I've Always Liked You,7.28,"Romance, School",1,Movie,,142882
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.28,"Fantasy, Kids, Magic, Shoujo",1,Movie,,4017
330,Midori Days,7.28,"Comedy, Drama, Romance, Ecchi, Shounen",13,TV,Spring 2004,136704
37618,Meng Qi Shi Shen,7.28,"Adventure, Comedy, Historical, Drama, Romance, Shoujo",12,ONA,,10893
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,7.28,"Adventure, Comedy, Fantasy, Shounen",1,Movie,,52400
10870,Ghost in the Shell:Stand Alone Complex:Tachikomatic Days,7.28,"Sci-Fi, Comedy, Mecha",12,TV,Spring 2007,10931
2398,Digimon Adventure 02:Revenge of Diaboromon,7.28,"Adventure, Comedy, Drama, Kids, Sci-Fi",1,Movie,,45916
2225,Alps no Shoujo Heidi,7.28,"Slice of Life, Historical, Drama",52,TV,Winter 1974,26022
411,Gun x Sword,7.28,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",26,TV,Summer 2005,65323
2228,Honoo no Toukyuuji: Dodge Danpei,7.28,"Comedy, Sports",47,TV,Fall 1991,4015
38733,Cells at Work Special,7.28,"Comedy, Shounen",1,Special,,35267
2193,Saiunkoku Monogatari Recaps,7.28,"Adventure, Comedy, Historical, Drama, Romance, Fantasy",9,Special,,4418
15651,Phi Brain:Puzzle of God 3,7.28,"Action, Game, Mystery, Shounen",25,TV,Fall 2013,31633
38815,Aggretsuko:We Wish You a Metal Christmas,7.28,"Slice of Life, Comedy",1,ONA,,35318
39093,Additional Memory,7.28,Music,1,Music,,4239
1858,Gakuen Utopia Manabi Straight!,7.28,"Slice of Life, Comedy, School",12,TV,Winter 2007,26955
10396,Ben-To,7.28,"Action, Comedy, Martial Arts",12,TV,Fall 2011,267602
2294,Mobile Suit Gundam SEED Destiny Special Edition,7.28,"Action, Space, Mecha, Romance, Military, Drama, Sci-Fi",4,Special,,10150
1808,Kamichama Karin,7.28,"Comedy, Fantasy, Magic, Romance, School, Shoujo",26,TV,Spring 2007,43946
152,Solty Rei,7.28,"Action, Sci-Fi, Super Power",24,TV,Fall 2005,25666
5597,Natsu no Arashi!,7.28,"Comedy, Romance, Supernatural",13,TV,Spring 2009,44920
15699,Nyaruko:Crawling With Love! Second Season,7.28,"Sci-Fi, Comedy, Parody",12,TV,Spring 2013,147938
2182,Robot Carnival,7.28,"Sci-Fi, Fantasy, Mecha",1,OVA,,16702
38313,The Royal Tutor Movie,7.28,"Comedy, Historical, Seinen, Slice of Life",1,Movie,,15441
34238,Osomatsu-san: Ouma de Kobanashi,7.27,"Comedy, Parody, Sports",1,Special,,7664
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,7.27,"Adventure, Police, Comedy, Mystery, Shounen",1,OVA,,11743
935,Witchblade,7.27,"Action, Sci-Fi, Super Power",24,TV,Spring 2006,97248
30702,Victorian Maid Maria no Houshi,7.27,Hentai,1,OVA,,8179
940,Inukami!,7.27,"Comedy, Ecchi, Romance, Shounen, Supernatural",26,TV,Spring 2006,62619
28013,Macross Delta,7.27,"Action, Military, Sci-Fi, Music, Space, Romance, Mecha",26,TV,Spring 2016,62280
2922,Ashita no Joe 2 (Movie),7.27,"Drama, Sports",1,Movie,,3334
16694,"Sankarea:I, Too, Am... A Zombie...",7.27,"Comedy, Horror, Supernatural, Romance, Ecchi, Shounen",1,Special,,69413
2393,Doraemon the Movie:Nobita and the Windmasters,7.27,"Adventure, Comedy, Fantasy, Kids",1,Movie,,5502
2820,Time Quest,7.27,"Action, Kids, Adventure, Comedy",39,TV,Fall 1989,1697
5356,Canaan,7.27,"Action, Sci-Fi, Super Power, Supernatural, Seinen",13,TV,Summer 2009,187094
386,H2,7.27,"Comedy, Sports, Romance, Shounen",41,TV,Summer 1995,7721
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,7.27,"Action, Adventure, Magic, Ecchi, Fantasy, School, Shounen",1,OVA,,8401
9893,Suite Precure♪,7.27,"Action, Magic, Fantasy, Shoujo",48,TV,Winter 2011,12150
34388,Shikkoku no Shaga The Animation,7.27,Hentai,3,OVA,,9705
40733,Rakshasa Street,7.27,"Action, Supernatural",5,ONA,,2073
15201,Code Geass:Akito the Exiled - Memories of Hatred,7.27,"Action, Mecha, Military",1,Movie,,81650
13357,High School DxD Specials,7.27,"Ecchi, Comedy, Harem, Romance, Demons, School",6,Special,,157348
10719,Haganai:I don't have many friends,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",12,TV,Fall 2011,637856
2407,Sergeant Frog Movie,7.27,"Comedy, Kids, Sci-Fi, Shounen",1,Movie,,5523
24029,Shijou Saikyou no Deshi Kenichi Specials,7.27,"Action, Martial Arts, Comedy, School, Shounen",4,Special,,10174
3245,Kindaichi Case Files Special,7.27,"Mystery, Shounen",2,Special,,2082
35330,Pop Team Epic,7.27,"Comedy, Dementia, Parody",12,TV,Winter 2018,168467
650,Gunsmith Cats,7.27,"Action, Comedy, Police, Seinen",3,OVA,,33519
31771,Amanchu!,7.27,"Slice of Life, Comedy, School, Shounen",12,TV,Summer 2016,80435
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,7.27,"Comedy, Harem, Music, Romance, School, Shoujo",1,Special,,22898
33558,Tales of Zestiria the X Prologue:The Age of Chaos,7.27,"Action, Adventure, Magic, Fantasy",1,Special,,53736
1590,Legendz:Tale of the Dragon Kings,7.27,"Action, Adventure, Fantasy, Comedy",50,TV,Spring 2004,2327
30901,Utawarerumono:The False Faces,7.27,"Action, Drama, Fantasy",25,TV,Fall 2015,91255
326,Pet Shop of Horrors,7.27,"Horror, Josei, Mystery, Supernatural",4,TV,Winter 1999,51510
38217,"Wei, Kanjian Erduo La!",7.27,"Slice of Life, Comedy, Shounen Ai",12,ONA,,11895
24625,Gundam Build Fighters Try,7.27,"Action, Sci-Fi, Mecha",25,TV,Fall 2014,34746
2544,The Swiss Family Robinson:Flone of the Mysterious Island,7.27,"Adventure, Drama, Historical, Slice of Life",50,TV,Winter 1981,4403
28621,The Perfect Insider,7.27,"Sci-Fi, Mystery, Psychological",11,TV,Fall 2015,138962
6980,Kaidan Restaurant,7.27,"Horror, Kids, Mystery, Supernatural",23,TV,Fall 2009,13762
1722,Nagasarete Airantou,7.27,"Harem, Comedy, Romance, Ecchi, Fantasy, Shounen",26,TV,Spring 2007,84272
1609,My-Otome Zwei,7.27,"Action, Magic",4,OVA,,17659
33004,Tanaka-kun wa Kyou mo Kedaruge,7.27,"Comedy, School",35,Special,,28147
41923,Yi Nian Yong Heng,7.27,"Action, Comedy, Historical, Martial Arts, Fantasy",52,ONA,,3260
42284,Carp Reborn,7.27,"Action, Adventure, Fantasy",16,ONA,,1325
8460,Mirai Nikki OVA,7.27,"Action, Shounen, Supernatural",1,OVA,,188685
42668,Taiso Samurai,7.27,Sports,11,TV,Fall 2020,34725
3887,Big Windup!,7.27,"Sports, Drama, Seinen",1,Special,,11496
1674,Captain Tsubasa J,7.27,"Action, Sports, Shounen",47,TV,Fall 1994,23423
381,Mysterious Play OVA 2,7.27,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",6,OVA,,17853
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",7.27,"Action, Historical, Samurai",1,Special,,6672
505,Fushigiboshi no☆Futagohime,7.27,"Magic, Comedy, Shoujo",51,TV,Spring 2005,9084
2125,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,7.27,"Action, Adventure, Supernatural, Shounen",2,OVA,,10458
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,7.27,"Action, Mystery, Horror, Drama, Martial Arts, Fantasy, School",12,TV,Summer 2007,30201
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,7.27,"Adventure, Comedy, Mystery, Police, Shounen",1,Movie,,4089
21031,Precure All Stars Movie New Stage 3: Eien no Tomodachi,7.27,"Kids, Magic, Shoujo",1,Movie,,3231
246,Rave Master,7.27,"Adventure, Comedy, Fantasy, Romance, Shounen",51,TV,Fall 2001,84354
4663,Iron Fist Chinmi,7.27,"Action, Adventure, Historical, Martial Arts, Shounen",20,TV,Summer 1988,3560
31297,"Tokyo Ghoul: ""Pinto""",7.27,"Action, Drama, Horror, Mystery, Psychological, Supernatural",1,OVA,,150630
38866,Seikatsu Shuukan The Animation,7.27,Hentai,2,OVA,,10030
714,Funny Faces in High School,7.27,"Comedy, Parody, Romance, School, Shounen",86,TV,Fall 1985,2755
42632,A Day Before Us,7.27,Romance,10,ONA,,2477
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,7.27,Drama,4,Special,,4697
7,Witch Hunter Robin,7.27,"Action, Mystery, Police, Supernatural, Drama, Magic",26,TV,Summer 2002,94683
39538,Hoozuki no Reitetsu 2nd Season OVA,7.26,"Comedy, Demons, Supernatural, Fantasy, Seinen",3,OVA,,3552
34126,Rewrite:Moon and Terra,7.26,"Action, Military, Comedy, Supernatural, Romance, Fantasy",11,TV,Winter 2017,91071
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,7.26,"Adventure, Mystery, Comedy, Police, Shounen",1,OVA,,11850
399,Seikai no Senki Special,7.26,"Action, Military, Romance, Sci-Fi, Space",1,Special,,2978
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,7.26,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",1,OVA,,10018
1374,Kyoushoku Soukou Guyver (2005),7.26,"Adventure, Sci-Fi, Shounen",26,TV,Summer 2005,18412
